timestamp,left_eye_gaze_position_x,left_eye_gaze_position_y,left_eye_pupil_diameter_mm,left_eye_pupil_position_x,left_eye_pupil_position_y,left_eye_pupil_position_z,left_eye_visual_angle_theta,left_eye_visual_angle_phi,left_eye_visual_angle_vector_x,left_eye_visual_angle_vector_y,left_eye_visual_angle_vector_z,left_eye_pixels_per_degree_x,left_eye_pixels_per_degree_y,left_eye_valid,right_eye_gaze_position_x,right_eye_gaze_position_y,right_eye_pupil_diameter_mm,right_eye_pupil_position_x,right_eye_pupil_position_y,right_eye_pupil_position_z,right_eye_visual_angle_theta,right_eye_visual_angle_phi,right_eye_visual_angle_vector_x,right_eye_visual_angle_vector_y,right_eye_visual_angle_vector_z,right_eye_pixels_per_degree_x,right_eye_pixels_per_degree_y,right_eye_valid,bino_eye_gaze_position_x,bino_eye_gaze_position_y,bino_eye_valid,trigger
2436240113370600,934.706,485.718,3.2465,139.784,-1.89075,-692.62,2.28142,7.3169,0.0394836,0.127357,0.127357,72.5208,72.5208,1,931.617,361.51,3.07711,205.691,-3.95273,-694.049,-3.18249,5.65991,-0.0552457,0.0986235,0.0986235,72.5208,72.5208,1,933.162,423.614,1,0
2436240118424500,934.678,485.644,3.22055,139.771,-1.89334,-692.637,2.28142,7.3169,0.0394836,0.127357,0.127357,72.5179,72.5179,1,927.48,436.884,3.10831,205.697,-3.9393,-693.972,-3.24333,6.75349,-0.056184,0.117598,0.117598,72.5179,72.5179,1,931.079,461.264,1,0
2436240123077700,934.678,485.644,3.22055,139.771,-1.89334,-692.637,2.28142,7.3169,0.0394836,0.127357,0.127357,72.5179,72.5179,1,927.48,436.884,3.10831,205.697,-3.9393,-693.972,-3.24333,6.75349,-0.056184,0.117598,0.117598,72.5179,72.5179,1,931.079,461.264,1,0
2436240128027700,934.614,507.916,3.21553,139.775,-1.90796,-692.647,2.28142,7.63883,0.0394544,0.132928,0.132928,72.5267,72.5267,1,927.453,442.624,3.08809,205.693,-4.00854,-694.126,-3.24333,6.83466,-0.0561745,0.119005,0.119005,72.5267,72.5267,1,931.033,475.27,1,0
2436240132836900,934.614,507.916,3.21553,139.775,-1.90796,-692.647,2.28142,7.63883,0.0394544,0.132928,0.132928,72.5267,72.5267,1,927.453,442.624,3.08809,205.693,-4.00854,-694.126,-3.24333,6.83466,-0.0561745,0.119005,0.119005,72.5267,72.5267,1,931.033,475.27,1,0
2436240137649400,934.622,507.844,3.22835,139.756,-1.93866,-692.738,2.28142,7.63883,0.0394544,0.132928,0.132928,72.5331,72.5331,1,927.472,442.433,3.1373,205.687,-4.02774,-694.159,-3.24333,6.83466,-0.0561745,0.119005,0.119005,72.5331,72.5331,1,931.047,475.138,1,0
2436240142619500,934.549,508.007,3.24891,139.764,-1.9202,-692.673,2.28142,7.63935,0.0394544,0.132937,0.132937,72.523,72.523,1,927.469,442.484,3.13833,205.694,-3.98581,-694.025,-3.24333,6.83466,-0.0561745,0.119005,0.119005,72.523,72.523,1,931.009,475.246,1,0
2436240147368400,934.549,508.007,3.24891,139.764,-1.9202,-692.673,2.28142,7.63935,0.0394544,0.132937,0.132937,72.523,72.523,1,927.469,442.484,3.13833,205.694,-3.98581,-694.025,-3.24333,6.83466,-0.0561745,0.119005,0.119005,72.523,72.523,1,931.009,475.246,1,0
2436240152241900,934.601,507.94,3.27139,139.757,-1.94101,-692.771,2.28142,7.63935,0.0394544,0.132937,0.132937,72.5393,72.5393,1,927.474,442.376,3.08243,205.711,-4.07138,-694.245,-3.24333,6.83466,-0.0561745,0.119005,0.119005,72.5393,72.5393,1,931.037,475.158,1,0
2436240157166500,934.601,507.94,3.27139,139.757,-1.94101,-692.771,2.28142,7.63935,0.0394544,0.132937,0.132937,72.5393,72.5393,1,927.474,442.376,3.08243,205.711,-4.07138,-694.245,-3.24333,6.83466,-0.0561745,0.119005,0.119005,72.5393,72.5393,1,931.037,475.158,1,0
2436240162072500,934.632,507.874,3.20352,139.779,-1.92368,-692.672,2.28142,7.63935,0.0394544,0.132937,0.132937,72.548,72.548,1,927.515,426.423,3.10942,205.731,-4.16183,-694.51,-3.24333,6.60321,-0.0562013,0.114993,0.114993,72.548,72.548,1,931.074,467.149,1,0
2436240166785500,934.647,507.855,3.23006,139.778,-1.84592,-692.486,2.28142,7.63935,0.0394544,0.132937,0.132937,72.5225,72.5225,1,927.572,426.397,3.06725,205.728,-4.06357,-694.201,-3.24333,6.60321,-0.0562013,0.114993,0.114993,72.5225,72.5225,1,931.11,467.126,1,0
2436240171649700,934.647,507.855,3.23006,139.778,-1.84592,-692.486,2.28142,7.63935,0.0394544,0.132937,0.132937,72.5225,72.5225,1,927.572,426.397,3.06725,205.728,-4.06357,-694.201,-3.24333,6.60321,-0.0562013,0.114993,0.114993,72.5225,72.5225,1,931.11,467.126,1,0
2436240176583700,934.647,507.874,3.24045,139.777,-1.97821,-692.858,2.28142,7.63935,0.0394544,0.132937,0.132937,72.5522,72.5522,1,929.196,426.442,3.14737,205.731,-4.14297,-694.404,-3.21987,6.60321,-0.0557952,0.114993,0.114993,72.5522,72.5522,1,931.921,467.158,1,0
2436240181401600,934.647,507.874,3.24045,139.777,-1.97821,-692.858,2.28142,7.63935,0.0394544,0.132937,0.132937,72.5522,72.5522,1,929.196,426.442,3.14737,205.731,-4.14297,-694.404,-3.21987,6.60321,-0.0557952,0.114993,0.114993,72.5522,72.5522,1,931.921,467.158,1,0
2436240186327700,934.694,507.859,3.20223,139.791,-1.96143,-692.795,2.28142,7.63935,0.0394544,0.132937,0.132937,72.5377,72.5377,1,930.436,395.085,3.12097,205.731,-4.06854,-694.182,-3.20189,6.14779,-0.0555332,0.107093,0.107093,72.5377,72.5377,1,932.565,451.472,1,0
