timestamp,left_eye_gaze_position_x,left_eye_gaze_position_y,left_eye_pupil_diameter_mm,left_eye_pupil_position_x,left_eye_pupil_position_y,left_eye_pupil_position_z,left_eye_visual_angle_theta,left_eye_visual_angle_phi,left_eye_visual_angle_vector_x,left_eye_visual_angle_vector_y,left_eye_visual_angle_vector_z,left_eye_pixels_per_degree_x,left_eye_pixels_per_degree_y,left_eye_valid,right_eye_gaze_position_x,right_eye_gaze_position_y,right_eye_pupil_diameter_mm,right_eye_pupil_position_x,right_eye_pupil_position_y,right_eye_pupil_position_z,right_eye_visual_angle_theta,right_eye_visual_angle_phi,right_eye_visual_angle_vector_x,right_eye_visual_angle_vector_y,right_eye_visual_angle_vector_z,right_eye_pixels_per_degree_x,right_eye_pixels_per_degree_y,right_eye_valid,bino_eye_gaze_position_x,bino_eye_gaze_position_y,bino_eye_valid,trigger
2436413371203400,978.633,552.623,3.36809,142.391,83.7651,-587.824,3.2054,1.49951,0.0558964,0.0261684,0.0261684,60.3529,60.3529,1,912.056,479.29,3.57135,207.207,87.3889,-587.518,-4.23652,-0.11697,-0.0738737,-0.00204151,-0.00204151,60.3529,60.3529,1,945.345,515.957,1,0
2436413376063100,978.55,552.692,3.34353,142.362,83.7533,-587.855,3.2054,1.49951,0.0558964,0.0261684,0.0261684,60.3616,60.3616,1,911.998,484.361,3.57144,207.205,87.3449,-587.659,-4.23652,-0.0292697,-0.0738739,-0.000510853,-0.000510853,60.3616,60.3616,1,945.274,518.527,1,0
2436413380990500,978.55,552.692,3.34353,142.362,83.7533,-587.855,3.2054,1.49951,0.0558964,0.0261684,0.0261684,60.3616,60.3616,1,911.998,484.361,3.57144,207.205,87.3449,-587.659,-4.23652,-0.0292697,-0.0738739,-0.000510853,-0.000510853,60.3616,60.3616,1,945.274,518.527,1,0
2436413385923400,978.351,552.557,3.2537,142.366,83.7415,-587.939,3.2054,1.49951,0.0558964,0.0261684,0.0261684,60.3613,60.3613,1,912.28,484.206,3.53132,207.167,87.3461,-587.564,-4.22972,-0.0292697,-0.0737554,-0.000510853,-0.000510853,60.3613,60.3613,1,945.315,518.382,1,0
2436413390778500,978.219,542.407,3.30558,142.319,83.7277,-587.919,3.2054,1.3262,0.0559006,0.0231445,0.0231445,60.3565,60.3565,1,912.224,484.106,3.55228,207.151,87.3524,-587.48,-4.22972,-0.0292697,-0.0737554,-0.000510853,-0.000510853,60.3565,60.3565,1,945.222,513.256,1,0
2436413395608400,978.219,542.407,3.30558,142.319,83.7277,-587.919,3.2054,1.3262,0.0559006,0.0231445,0.0231445,60.3565,60.3565,1,912.224,484.106,3.55228,207.151,87.3524,-587.48,-4.22972,-0.0292697,-0.0737554,-0.000510853,-0.000510853,60.3565,60.3565,1,945.222,513.256,1,0
2436413400560800,978.173,542.413,3.32287,142.342,83.8022,-587.683,3.2054,1.3262,0.0559006,0.0231445,0.0231445,60.349,60.349,1,913.292,484.004,3.5344,207.156,87.3398,-587.573,-4.21121,-0.0292697,-0.0734333,-0.000510853,-0.000510853,60.349,60.349,1,945.732,513.208,1,0
2436413405444600,978.173,542.413,3.32287,142.342,83.8022,-587.683,3.2054,1.3262,0.0559006,0.0231445,0.0231445,60.349,60.349,1,913.292,484.004,3.5344,207.156,87.3398,-587.573,-4.21121,-0.0292697,-0.0734333,-0.000510853,-0.000510853,60.349,60.349,1,945.732,513.208,1,0
2436413410137900,978.182,542.304,3.2751,142.326,83.7744,-587.719,3.2054,1.3262,0.0559006,0.0231445,0.0231445,60.3465,60.3465,1,913.308,483.857,3.51899,207.153,87.33,-587.474,-4.21121,-0.0292697,-0.0734333,-0.000510853,-0.000510853,60.3465,60.3465,1,945.745,513.081,1,0
2436413415208000,981.081,542.323,3.29157,142.338,83.7507,-587.691,3.25429,1.3262,0.0567524,0.0231445,0.0231445,60.3395,60.3395,1,913.355,483.641,3.58129,207.149,87.3514,-587.353,-4.21121,-0.0292697,-0.0734333,-0.000510853,-0.000510853,60.3395,60.3395,1,947.218,512.982,1,0
2436413419987900,981.081,542.323,3.29157,142.338,83.7507,-587.691,3.25429,1.3262,0.0567524,0.0231445,0.0231445,60.3395,60.3395,1,913.355,483.641,3.58129,207.149,87.3514,-587.353,-4.21121,-0.0292697,-0.0734333,-0.000510853,-0.000510853,60.3395,60.3395,1,947.218,512.982,1,0
2436413424869600,981.115,542.356,3.28558,142.329,83.7003,-587.794,3.25429,1.3262,0.0567524,0.0231445,0.0231445,60.348,60.348,1,913.389,488.063,3.566,207.158,87.332,-587.411,-4.21121,0.047824,-0.0734333,0.000834687,0.000834687,60.348,60.348,1,947.252,515.209,1,0
2436413429694900,981.167,542.209,3.29638,142.349,83.6589,-587.819,3.25429,1.3262,0.0567524,0.0231445,0.0231445,60.3479,60.3479,1,913.455,495.009,3.58031,207.159,87.3086,-587.367,-4.21121,0.172704,-0.073433,0.00301425,0.00301425,60.3479,60.3479,1,947.311,518.609,1,0
