timestamp,left_eye_gaze_position_x,left_eye_gaze_position_y,left_eye_pupil_diameter_mm,left_eye_pupil_position_x,left_eye_pupil_position_y,left_eye_pupil_position_z,left_eye_visual_angle_theta,left_eye_visual_angle_phi,left_eye_visual_angle_vector_x,left_eye_visual_angle_vector_y,left_eye_visual_angle_vector_z,left_eye_pixels_per_degree_x,left_eye_pixels_per_degree_y,left_eye_valid,right_eye_gaze_position_x,right_eye_gaze_position_y,right_eye_pupil_diameter_mm,right_eye_pupil_position_x,right_eye_pupil_position_y,right_eye_pupil_position_z,right_eye_visual_angle_theta,right_eye_visual_angle_phi,right_eye_visual_angle_vector_x,right_eye_visual_angle_vector_y,right_eye_visual_angle_vector_z,right_eye_pixels_per_degree_x,right_eye_pixels_per_degree_y,right_eye_valid,bino_eye_gaze_position_x,bino_eye_gaze_position_y,bino_eye_valid,trigger,real_system_time
10126385690600,335.067,308.528,3.78203,87.5833,103.894,-537.829,-2.92608,-5.15468,-0.050841,-0.0898449,-0.0898449,55.3336,55.3336,1,593.089,274.176,3.7594,152.727,102.42,-540.2,-4.91189,-5.6032,-0.0852146,-0.0976384,-0.0976384,55.3336,55.3336,1,451.164,270.816,1,0,2025-03-27 13:35:21.385690600
10126390518200,335.067,308.528,3.78203,87.5833,103.894,-537.829,-2.92608,-5.15468,-0.050841,-0.0898449,-0.0898449,55.3336,55.3336,1,593.089,274.176,3.7594,152.727,102.42,-540.2,-4.91189,-5.6032,-0.0852146,-0.0976384,-0.0976384,55.3336,55.3336,1,451.164,270.816,1,0,2025-03-27 13:35:21.390518200
10126395386100,343.152,309.132,3.76976,87.5946,103.947,-537.768,-2.77405,-5.14976,-0.0482021,-0.0897592,-0.0897592,55.3303,55.3303,1,593.149,280.471,3.76356,152.743,102.449,-540.212,-4.91189,-5.49581,-0.0852301,-0.0957729,-0.0957729,55.3303,55.3303,1,455.702,274.928,1,0,2025-03-27 13:35:21.395386100
10126400393000,343.152,309.132,3.76976,87.5946,103.947,-537.768,-2.77405,-5.14976,-0.0482021,-0.0897592,-0.0897592,55.3303,55.3303,1,593.149,280.471,3.76356,152.743,102.449,-540.212,-4.91189,-5.49581,-0.0852301,-0.0957729,-0.0957729,55.3303,55.3303,1,455.702,274.928,1,0,2025-03-27 13:35:21.400393000
10126405132500,352.416,315.63,3.75985,87.5963,104.074,-537.748,-2.60063,-5.04411,-0.0451983,-0.0879226,-0.0879226,55.3206,55.3206,1,593.177,281.159,3.75848,152.752,102.598,-540.1,-4.91189,-5.49581,-0.0852301,-0.0957729,-0.0957729,55.3206,55.3206,1,460.85,279.229,1,0,2025-03-27 13:35:21.405132500
10126409944500,352.416,315.63,3.75985,87.5963,104.074,-537.748,-2.60063,-5.04411,-0.0451983,-0.0879226,-0.0879226,55.3206,55.3206,1,593.177,281.159,3.75848,152.752,102.598,-540.1,-4.91189,-5.49581,-0.0852301,-0.0957729,-0.0957729,55.3206,55.3206,1,460.85,279.229,1,0,2025-03-27 13:35:21.409944500
10126414935200,352.894,316.066,3.78246,87.6069,104.186,-537.598,-2.59113,-5.04411,-0.0450333,-0.0879226,-0.0879226,55.308,55.308,1,593.274,285.546,3.76874,152.753,102.677,-540.032,-4.91189,-5.42466,-0.0852402,-0.0945368,-0.0945368,55.308,55.308,1,461.298,281.945,1,0,2025-03-27 13:35:21.414935200
10126419884700,352.894,316.066,3.78246,87.6069,104.186,-537.598,-2.59113,-5.04411,-0.0450333,-0.0879226,-0.0879226,55.308,55.308,1,593.274,285.546,3.76874,152.753,102.677,-540.032,-4.91189,-5.42466,-0.0852402,-0.0945368,-0.0945368,55.308,55.308,1,461.298,281.945,1,0,2025-03-27 13:35:21.419884700
10126424655200,352.825,316.515,3.7791,87.5966,104.26,-537.525,-2.59113,-5.04411,-0.0450333,-0.0879226,-0.0879226,55.299,55.299,1,593.246,285.998,3.77079,152.743,102.748,-539.952,-4.91189,-5.42466,-0.0852402,-0.0945368,-0.0945368,55.299,55.299,1,461.273,282.446,1,0,2025-03-27 13:35:21.424655200
10126429526600,352.825,316.515,3.7791,87.5966,104.26,-537.525,-2.59113,-5.04411,-0.0450333,-0.0879226,-0.0879226,55.299,55.299,1,593.246,285.998,3.77079,152.743,102.748,-539.952,-4.91189,-5.42466,-0.0852402,-0.0945368,-0.0945368,55.299,55.299,1,461.273,282.446,1,0,2025-03-27 13:35:21.429526600
10126434336400,352.825,316.515,3.7791,87.5966,104.26,-537.525,-2.59113,-5.04411,-0.0450333,-0.0879226,-0.0879226,55.299,55.299,1,593.246,285.998,3.77079,152.743,102.748,-539.952,-4.91189,-5.42466,-0.0852402,-0.0945368,-0.0945368,55.299,55.299,1,461.273,282.446,1,0,2025-03-27 13:35:21.434336400
10126439139000,354.56,317.189,3.79457,87.5736,104.328,-537.453,-2.55932,-5.04411,-0.0444808,-0.0879226,-0.0879226,55.2874,55.2874,1,593.152,286.238,3.79633,152.723,102.814,-539.814,-4.91189,-5.42466,-0.0852402,-0.0945368,-0.0945368,55.2874,55.2874,1,462.171,283.006,1,0,2025-03-27 13:35:21.439139000
10126444104500,354.56,317.189,3.79457,87.5736,104.328,-537.453,-2.55932,-5.04411,-0.0444808,-0.0879226,-0.0879226,55.2874,55.2874,1,593.152,286.238,3.79633,152.723,102.814,-539.814,-4.91189,-5.42466,-0.0852402,-0.0945368,-0.0945368,55.2874,55.2874,1,462.171,283.006,1,0,2025-03-27 13:35:21.444104500
10126448911900,354.56,317.189,3.79457,87.5736,104.328,-537.453,-2.55932,-5.04411,-0.0444808,-0.0879226,-0.0879226,55.2874,55.2874,1,593.152,286.238,3.79633,152.723,102.814,-539.814,-4.91189,-5.42466,-0.0852402,-0.0945368,-0.0945368,55.2874,55.2874,1,462.171,283.006,1,0,2025-03-27 13:35:21.448911900
10126453773800,354.582,317.564,3.79683,87.5437,104.344,-537.458,-2.55932,-5.04411,-0.0444808,-0.0879226,-0.0879226,55.2861,55.2861,1,593.08,297.729,3.81524,152.7,102.831,-539.791,-4.91189,-5.21538,-0.0852692,-0.0908999,-0.0908999,55.2861,55.2861,1,462.495,289.637,1,0,2025-03-27 13:35:21.453773800
10126458675300,354.582,317.564,3.79683,87.5437,104.344,-537.458,-2.55932,-5.04411,-0.0444808,-0.0879226,-0.0879226,55.2861,55.2861,1,593.08,297.729,3.81524,152.7,102.831,-539.791,-4.91189,-5.21538,-0.0852692,-0.0908999,-0.0908999,55.2861,55.2861,1,462.495,289.637,1,0,2025-03-27 13:35:21.458675300
10126463509100,354.426,317.598,3.74969,87.5215,104.345,-537.397,-2.55932,-5.04411,-0.0444808,-0.0879226,-0.0879226,55.2812,55.2812,1,592.975,297.642,3.6845,152.679,102.818,-539.744,-4.91189,-5.21538,-0.0852692,-0.0908999,-0.0908999,55.2812,55.2812,1,462.355,289.6,1,0,2025-03-27 13:35:21.463509100
10126468362400,354.426,317.598,3.74969,87.5215,104.345,-537.397,-2.55932,-5.04411,-0.0444808,-0.0879226,-0.0879226,55.2812,55.2812,1,592.975,297.642,3.6845,152.679,102.818,-539.744,-4.91189,-5.21538,-0.0852692,-0.0908999,-0.0908999,55.2812,55.2812,1,462.355,289.6,1,0,2025-03-27 13:35:21.468362400
10126473169100,354.318,317.504,3.78336,87.5049,104.324,-537.397,-2.55932,-5.04411,-0.0444808,-0.0879226,-0.0879226,55.2832,55.2832,1,593.079,297.581,3.70854,152.664,102.79,-539.775,-4.90957,-5.21538,-0.0852291,-0.0908999,-0.0908999,55.2832,55.2832,1,462.348,289.513,1,0,2025-03-27 13:35:21.473169100
10126478110000,354.318,317.504,3.78336,87.5049,104.324,-537.397,-2.55932,-5.04411,-0.0444808,-0.0879226,-0.0879226,55.2832,55.2832,1,593.079,297.581,3.70854,152.664,102.79,-539.775,-4.90957,-5.21538,-0.0852291,-0.0908999,-0.0908999,55.2832,55.2832,1,462.348,289.513,1,0,2025-03-27 13:35:21.478110000
10126482876700,354.318,317.504,3.78336,87.5049,104.324,-537.397,-2.55932,-5.04411,-0.0444808,-0.0879226,-0.0879226,55.2832,55.2832,1,593.079,297.581,3.70854,152.664,102.79,-539.775,-4.90957,-5.21538,-0.0852291,-0.0908999,-0.0908999,55.2832,55.2832,1,462.348,289.513,1,0,2025-03-27 13:35:21.482876700
10126487764800,351.541,309.266,3.73137,87.4938,104.32,-537.331,-2.61114,-5.19906,-0.0453698,-0.0906163,-0.0906163,55.2763,55.2763,1,593.044,297.473,3.67762,152.662,102.785,-539.69,-4.90957,-5.21538,-0.0852291,-0.0908999,-0.0908999,55.2763,55.2763,1,460.61,284.766,1,0,2025-03-27 13:35:21.487764800
10126492612400,351.541,309.266,3.73137,87.4938,104.32,-537.331,-2.61114,-5.19906,-0.0453698,-0.0906163,-0.0906163,55.2763,55.2763,1,593.044,297.473,3.67762,152.662,102.785,-539.69,-4.90957,-5.21538,-0.0852291,-0.0908999,-0.0908999,55.2763,55.2763,1,460.61,284.766,1,0,2025-03-27 13:35:21.492612400
10126497551800,336.901,276.787,3.73354,87.4771,104.33,-537.162,-2.88326,-5.80128,-0.0500435,-0.101078,-0.101078,55.2658,55.2658,1,592.934,297.286,3.68295,152.641,102.778,-539.638,-4.90957,-5.21538,-0.0852291,-0.0908999,-0.0908999,55.2658,55.2658,1,451.798,266.023,1,0,2025-03-27 13:35:21.497551800
10126502362500,336.901,276.787,3.73354,87.4771,104.33,-537.162,-2.88326,-5.80128,-0.0500435,-0.101078,-0.101078,55.2658,55.2658,1,592.934,297.286,3.68295,152.641,102.778,-539.638,-4.90957,-5.21538,-0.0852291,-0.0908999,-0.0908999,55.2658,55.2658,1,451.798,266.023,1,0,2025-03-27 13:35:21.502362500
10126507371300,336.821,276.774,3.7608,87.4563,104.316,-537.16,-2.88326,-5.80128,-0.0500435,-0.101078,-0.101078,55.2665,55.2665,1,592.912,303.845,3.63481,152.625,102.765,-539.647,-4.90871,-5.09555,-0.0852302,-0.088817,-0.088817,55.2665,55.2665,1,451.94,269.694,1,0,2025-03-27 13:35:21.507371300
10126512216000,336.821,276.774,3.7608,87.4563,104.316,-537.16,-2.88326,-5.80128,-0.0500435,-0.101078,-0.101078,55.2665,55.2665,1,592.912,303.845,3.63481,152.625,102.765,-539.647,-4.90871,-5.09555,-0.0852302,-0.088817,-0.088817,55.2665,55.2665,1,451.94,269.694,1,0,2025-03-27 13:35:21.512216000
10126517018600,336.613,276.571,3.74061,87.4355,104.306,-537.15,-2.88326,-5.80128,-0.0500435,-0.101078,-0.101078,55.2643,55.2643,1,592.867,303.815,3.66847,152.611,102.773,-539.61,-4.90871,-5.09555,-0.0852302,-0.088817,-0.088817,55.2643,55.2643,1,451.799,269.555,1,0,2025-03-27 13:35:21.517018600
10126521905800,336.613,276.571,3.74061,87.4355,104.306,-537.15,-2.88326,-5.80128,-0.0500435,-0.101078,-0.101078,55.2643,55.2643,1,592.867,303.815,3.66847,152.611,102.773,-539.61,-4.90871,-5.09555,-0.0852302,-0.088817,-0.088817,55.2643,55.2643,1,451.799,269.555,1,0,2025-03-27 13:35:21.521905800
10126526842800,336.552,276.575,3.72997,87.4217,104.318,-537.079,-2.88326,-5.80128,-0.0500435,-0.101078,-0.101078,55.2564,55.2564,1,592.8,306.189,3.65693,152.595,102.801,-539.523,-4.90871,-5.05599,-0.0852354,-0.0881291,-0.0881291,55.2564,55.2564,1,451.802,270.885,1,0,2025-03-27 13:35:21.526842800
10126531719900,336.552,276.575,3.72997,87.4217,104.318,-537.079,-2.88326,-5.80128,-0.0500435,-0.101078,-0.101078,55.2564,55.2564,1,592.8,306.189,3.65693,152.595,102.801,-539.523,-4.90871,-5.05599,-0.0852354,-0.0881291,-0.0881291,55.2564,55.2564,1,451.802,270.885,1,0,2025-03-27 13:35:21.531719900
10126536555300,336.552,276.575,3.72997,87.4217,104.318,-537.079,-2.88326,-5.80128,-0.0500435,-0.101078,-0.101078,55.2564,55.2564,1,592.8,306.189,3.65693,152.595,102.801,-539.523,-4.90871,-5.05599,-0.0852354,-0.0881291,-0.0881291,55.2564,55.2564,1,451.802,270.885,1,0,2025-03-27 13:35:21.536555300
10126541431000,353.096,313.523,3.73012,87.4164,104.34,-537.034,-2.57017,-5.11246,-0.0446645,-0.089111,-0.089111,55.2519,55.2519,1,592.702,306.192,3.66683,152.58,102.823,-539.484,-4.90871,-5.05599,-0.0852354,-0.0881291,-0.0881291,55.2519,55.2519,1,461.637,292.051,1,0,2025-03-27 13:35:21.541431000
10126546187000,353.096,313.523,3.73012,87.4164,104.34,-537.034,-2.57017,-5.11246,-0.0446645,-0.089111,-0.089111,55.2519,55.2519,1,592.702,306.192,3.66683,152.58,102.823,-539.484,-4.90871,-5.05599,-0.0852354,-0.0881291,-0.0881291,55.2519,55.2519,1,461.637,292.051,1,0,2025-03-27 13:35:21.546187000
10126551059300,354.395,315.445,3.65702,87.7506,104.739,-536.864,-2.57017,-5.11246,-0.0446645,-0.089111,-0.089111,55.236,55.236,1,593.442,308.014,3.60215,152.866,103.203,-539.524,-4.90871,-5.05599,-0.0852354,-0.0881291,-0.0881291,55.236,55.236,1,462.828,294.201,1,0,2025-03-27 13:35:21.551059300
10126555923800,354.395,315.445,3.65702,87.7506,104.739,-536.864,-2.57017,-5.11246,-0.0446645,-0.089111,-0.089111,55.236,55.236,1,593.442,308.014,3.60215,152.866,103.203,-539.524,-4.90871,-5.05599,-0.0852354,-0.0881291,-0.0881291,55.236,55.236,1,462.828,294.201,1,0,2025-03-27 13:35:21.555923800
10126560876500,366.456,333.897,3.57277,88.3829,105.436,-536.887,-2.38098,-4.81003,-0.0413977,-0.0838524,-0.0838524,55.221,55.221,1,594.027,314.011,3.40185,153.241,103.893,-539.554,-4.90871,-4.97816,-0.0852456,-0.086776,-0.086776,55.221,55.221,1,470.239,308.191,1,0,2025-03-27 13:35:21.560876500
10126565635400,366.456,333.897,3.57277,88.3829,105.436,-536.887,-2.38098,-4.81003,-0.0413977,-0.0838524,-0.0838524,55.221,55.221,1,594.027,314.011,3.40185,153.241,103.893,-539.554,-4.90871,-4.97816,-0.0852456,-0.086776,-0.086776,55.221,55.221,1,470.239,308.191,1,0,2025-03-27 13:35:21.565635400
10126570508300,366.456,333.897,3.57277,88.3829,105.436,-536.887,-2.38098,-4.81003,-0.0413977,-0.0838524,-0.0838524,55.221,55.221,1,594.027,314.011,3.40185,153.241,103.893,-539.554,-4.90871,-4.97816,-0.0852456,-0.086776,-0.086776,55.221,55.221,1,470.239,308.191,1,0,2025-03-27 13:35:21.570508300
10126575467200,368.27,346.598,3.63497,88.976,106.266,-536.966,-2.3773,-4.61304,-0.0413454,-0.0804257,-0.0804257,55.2127,55.2127,1,594.695,316.666,3.44823,153.563,104.718,-539.742,-4.90871,-4.97816,-0.0852456,-0.086776,-0.086776,55.2127,55.2127,1,471.995,316.795,1,0,2025-03-27 13:35:21.575467200
10126580310400,368.27,346.598,3.63497,88.976,106.266,-536.966,-2.3773,-4.61304,-0.0413454,-0.0804257,-0.0804257,55.2127,55.2127,1,594.695,316.666,3.44823,153.563,104.718,-539.742,-4.90871,-4.97816,-0.0852456,-0.086776,-0.086776,55.2127,55.2127,1,471.995,316.795,1,0,2025-03-27 13:35:21.580310400
10126585214500,368.27,346.598,3.63497,88.976,106.266,-536.966,-2.3773,-4.61304,-0.0413454,-0.0804257,-0.0804257,55.2127,55.2127,1,594.695,316.666,3.44823,153.563,104.718,-539.742,-4.90871,-4.97816,-0.0852456,-0.086776,-0.086776,55.2127,55.2127,1,471.995,316.795,1,0,2025-03-27 13:35:21.585214500
10126590026200,370.855,352.144,3.73872,89.6202,107.55,-537.013,-2.37147,-4.60021,-0.0412449,-0.0802026,-0.0802026,55.1955,55.1955,1,598.518,335.469,3.61499,153.953,105.966,-540.009,-4.85288,-4.71232,-0.0843116,-0.0821527,-0.0821527,55.1955,55.1955,1,476.079,330.474,1,0,2025-03-27 13:35:21.590026200
10126594862800,370.855,352.144,3.73872,89.6202,107.55,-537.013,-2.37147,-4.60021,-0.0412449,-0.0802026,-0.0802026,55.1955,55.1955,1,598.518,335.469,3.61499,153.953,105.966,-540.009,-4.85288,-4.71232,-0.0843116,-0.0821527,-0.0821527,55.1955,55.1955,1,476.079,330.474,1,0,2025-03-27 13:35:21.594862800
10126599674800,437.307,398.192,3.9806,90.1024,108.852,-537.069,-1.13741,-3.81546,-0.0198062,-0.0665432,-0.0665432,55.1748,55.1748,1,686.461,369.133,4.14541,154.229,107.194,-540.189,-3.21232,-4.17257,-0.0558877,-0.0727608,-0.0727608,55.1748,55.1748,1,558.909,378.46,1,0,2025-03-27 13:35:21.599674800
10126604592200,437.307,398.192,3.9806,90.1024,108.852,-537.069,-1.13741,-3.81546,-0.0198062,-0.0665432,-0.0665432,55.1748,55.1748,1,686.461,369.133,4.14541,154.229,107.194,-540.189,-3.21232,-4.17257,-0.0558877,-0.0727608,-0.0727608,55.1748,55.1748,1,558.909,378.46,1,0,2025-03-27 13:35:21.604592200
10126609439100,604.969,577.466,3.55334,90.3603,109.897,-537.382,2.02163,-0.473698,0.0352756,-0.00826749,-0.00826749,55.1655,55.1655,1,842.369,581.496,4.03956,154.375,108.382,-540.278,-0.283603,-0.232704,-0.00494974,-0.00406145,-0.00406145,55.1655,55.1655,1,723.669,579.481,1,0,2025-03-27 13:35:21.609439100
10126614238300,604.969,577.466,3.55334,90.3603,109.897,-537.382,2.02163,-0.473698,0.0352756,-0.00826749,-0.00826749,55.1655,55.1655,1,842.369,581.496,4.03956,154.375,108.382,-540.278,-0.283603,-0.232704,-0.00494974,-0.00406145,-0.00406145,55.1655,55.1655,1,723.669,579.481,1,0,2025-03-27 13:35:21.614238300
10126619200500,789.725,841.322,3.47773,90.5796,110.755,-537.596,5.49422,4.45545,0.095456,0.077684,0.077684,55.1565,55.1565,1,968.031,799.571,3.65069,154.558,109.364,-540.365,2.08163,3.82763,0.0362423,0.066755,0.066755,55.1565,55.1565,1,878.878,820.446,1,0,2025-03-27 13:35:21.619200500
10126624034100,789.725,841.322,3.47773,90.5796,110.755,-537.596,5.49422,4.45545,0.095456,0.077684,0.077684,55.1565,55.1565,1,968.031,799.571,3.65069,154.558,109.364,-540.365,2.08163,3.82763,0.0362423,0.066755,0.066755,55.1565,55.1565,1,878.878,820.446,1,0,2025-03-27 13:35:21.624034100
10126628908600,955.459,1080.0,3.50323,90.6829,111.34,-538.045,8.57524,9.57199,0.147032,0.166287,0.166287,55.1764,55.1764,1,1115.51,1076.5,3.4265,154.642,110.044,-540.679,4.8491,8.89887,0.0835143,0.154691,0.154691,55.1764,55.1764,1,1035.49,1078.25,1,0,2025-03-27 13:35:21.628908600
10126633827100,955.459,1080.0,3.50323,90.6829,111.34,-538.045,8.57524,9.57199,0.147032,0.166287,0.166287,55.1764,55.1764,1,1115.51,1076.5,3.4265,154.642,110.044,-540.679,4.8491,8.89887,0.0835143,0.154691,0.154691,55.1764,55.1764,1,1035.49,1078.25,1,0,2025-03-27 13:35:21.633827100
10126638636100,955.459,1080.0,3.50323,90.6829,111.34,-538.045,8.57524,9.57199,0.147032,0.166287,0.166287,55.1764,55.1764,1,1115.51,1076.5,3.4265,154.642,110.044,-540.679,4.8491,8.89887,0.0835143,0.154691,0.154691,55.1764,55.1764,1,1035.49,1078.25,1,0,2025-03-27 13:35:21.638636100
10126643458300,1105.01,1080.0,3.36928,90.6948,111.922,-538.096,11.3173,15.2808,0.189305,0.26355,0.26355,55.1743,55.1743,1,1231.52,1080.0,3.40631,154.592,110.624,-540.894,6.99941,13.913,0.118284,0.240447,0.240447,55.1743,55.1743,1,1168.26,1080.0,1,0,2025-03-27 13:35:21.643458300
10126648330300,1204.09,1080.0,3.30335,90.8977,112.719,-537.727,13.0889,22.3643,0.209429,0.380494,0.380494,55.1504,55.1504,1,1280.45,1080.0,3.32558,154.673,111.236,-541.132,7.90198,21.3096,0.128079,0.363407,0.363407,55.1504,55.1504,1,1242.27,1080.0,1,0,2025-03-27 13:35:21.648330300
10126653158500,1204.09,1080.0,3.30335,90.8977,112.719,-537.727,13.0889,22.3643,0.209429,0.380494,0.380494,55.1504,55.1504,1,1280.45,1080.0,3.32558,154.673,111.236,-541.132,7.90198,21.3096,0.128079,0.363407,0.363407,55.1504,55.1504,1,1242.27,1080.0,1,0,2025-03-27 13:35:21.653158500
10126658135600,1204.09,1080.0,3.30335,90.8977,112.719,-537.727,13.0889,22.3643,0.209429,0.380494,0.380494,55.1504,55.1504,1,1280.45,1080.0,3.32558,154.673,111.236,-541.132,7.90198,21.3096,0.128079,0.363407,0.363407,55.1504,55.1504,1,1242.27,1080.0,1,0,2025-03-27 13:35:21.658135600
10126662920200,1261.73,1080.0,3.2814,90.9564,112.85,-538.052,14.119,27.5512,0.216274,0.462541,0.462541,55.1756,55.1756,1,1374.22,1080.0,3.38877,154.71,111.382,-541.417,9.62946,26.3303,0.149921,0.443545,0.443545,55.1756,55.1756,1,1317.98,1080.0,1,0,2025-03-27 13:35:21.662920200
10126667794300,1261.73,1080.0,3.2814,90.9564,112.85,-538.052,14.119,27.5512,0.216274,0.462541,0.462541,55.1756,55.1756,1,1374.22,1080.0,3.38877,154.71,111.382,-541.417,9.62946,26.3303,0.149921,0.443545,0.443545,55.1756,55.1756,1,1317.98,1080.0,1,0,2025-03-27 13:35:21.667794300
10126672706400,1261.96,1080.0,3.29086,91.0433,113.395,-537.802,14.119,32.1873,0.206446,0.532688,0.532688,55.1487,55.1487,1,1379.09,1080.0,3.34011,154.764,111.861,-541.37,9.70935,30.4292,0.14542,0.506473,0.506473,55.1487,55.1487,1,1320.53,1080.0,1,0,2025-03-27 13:35:21.672706400
10126677535800,1261.96,1080.0,3.29086,91.0433,113.395,-537.802,14.119,32.1873,0.206446,0.532688,0.532688,55.1487,55.1487,1,1379.09,1080.0,3.34011,154.764,111.861,-541.37,9.70935,30.4292,0.14542,0.506473,0.506473,55.1487,55.1487,1,1320.53,1080.0,1,0,2025-03-27 13:35:21.677535800
10126682419000,1294.47,1080.0,3.2273,91.0932,113.604,-537.95,14.6942,34.2607,0.209646,0.56296,0.56296,55.1467,55.1467,1,1379.48,1080.0,3.32557,154.806,112.128,-541.307,9.70935,31.3303,0.144058,0.519971,0.519971,55.1467,55.1467,1,1336.97,1080.0,1,0,2025-03-27 13:35:21.682419000
10126687279400,1294.47,1080.0,3.2273,91.0932,113.604,-537.95,14.6942,34.2607,0.209646,0.56296,0.56296,55.1467,55.1467,1,1379.48,1080.0,3.32557,154.806,112.128,-541.307,9.70935,31.3303,0.144058,0.519971,0.519971,55.1467,55.1467,1,1336.97,1080.0,1,0,2025-03-27 13:35:21.687279400
10126692241700,1295.2,1080.0,3.24659,91.223,113.775,-537.815,14.6942,34.2607,0.209646,0.56296,0.56296,55.1381,55.1381,1,1445.66,1080.0,3.29747,154.891,112.276,-541.344,10.9036,33.6444,0.157471,0.554036,0.554036,55.1381,55.1381,1,1370.43,1080.0,1,0,2025-03-27 13:35:21.692241700
10126697013800,1295.2,1080.0,3.24659,91.223,113.775,-537.815,14.6942,34.2607,0.209646,0.56296,0.56296,55.1381,55.1381,1,1445.66,1080.0,3.29747,154.891,112.276,-541.344,10.9036,33.6444,0.157471,0.554036,0.554036,55.1381,55.1381,1,1370.43,1080.0,1,0,2025-03-27 13:35:21.697013800
10126701836400,1340.36,1080.0,3.25765,91.3336,113.857,-537.658,15.4857,36.6611,0.214181,0.59708,0.59708,55.1234,55.1234,1,1475.13,1080.0,3.29642,155.045,112.363,-541.234,11.429,37.2271,0.157778,0.604976,0.604976,55.1234,55.1234,1,1407.74,1080.0,1,0,2025-03-27 13:35:21.701836400
10126706811600,1340.36,1080.0,3.25765,91.3336,113.857,-537.658,15.4857,36.6611,0.214181,0.59708,0.59708,55.1234,55.1234,1,1475.13,1080.0,3.29642,155.045,112.363,-541.234,11.429,37.2271,0.157778,0.604976,0.604976,55.1234,55.1234,1,1407.74,1080.0,1,0,2025-03-27 13:35:21.706811600
10126711590200,1340.64,1080.0,3.23578,91.4182,113.884,-537.638,15.4857,36.6611,0.214181,0.59708,0.59708,55.1148,55.1148,1,1475.94,1080.0,3.26651,155.223,112.394,-541.087,11.429,38.2551,0.155602,0.619165,0.619165,55.1148,55.1148,1,1408.29,1080.0,1,0,2025-03-27 13:35:21.711590200
10126716391800,1340.64,1080.0,3.23578,91.4182,113.884,-537.638,15.4857,36.6611,0.214181,0.59708,0.59708,55.1148,55.1148,1,1475.94,1080.0,3.26651,155.223,112.394,-541.087,11.429,38.2551,0.155602,0.619165,0.619165,55.1148,55.1148,1,1408.29,1080.0,1,0,2025-03-27 13:35:21.716391800
10126721285500,1368.26,1080.0,3.24113,91.5374,113.93,-537.484,15.9613,39.6913,0.211602,0.638652,0.638652,55.0962,55.0962,1,1487.37,1080.0,3.31794,155.382,112.433,-540.869,11.7585,39.9403,0.156247,0.641988,0.641988,55.0962,55.0962,1,1427.81,1080.0,1,0,2025-03-27 13:35:21.721285500
10126726196000,1368.26,1080.0,3.24113,91.5374,113.93,-537.484,15.9613,39.6913,0.211602,0.638652,0.638652,55.0962,55.0962,1,1487.37,1080.0,3.31794,155.382,112.433,-540.869,11.7585,39.9403,0.156247,0.641988,0.641988,55.0962,55.0962,1,1427.81,1080.0,1,0,2025-03-27 13:35:21.726196000
10126731007300,1368.26,1080.0,3.24113,91.5374,113.93,-537.484,15.9613,39.6913,0.211602,0.638652,0.638652,55.0962,55.0962,1,1487.37,1080.0,3.31794,155.382,112.433,-540.869,11.7585,39.9403,0.156247,0.641988,0.641988,55.0962,55.0962,1,1427.81,1080.0,1,0,2025-03-27 13:35:21.731007300
10126735884800,1368.48,1080.0,3.29856,91.6172,113.904,-537.492,15.9613,40.2005,0.210033,0.645465,0.645465,55.1004,55.1004,1,1486.78,1080.0,3.33214,155.509,112.371,-540.925,11.7585,39.9403,0.156247,0.641988,0.641988,55.1004,55.1004,1,1427.63,1080.0,1,0,2025-03-27 13:35:21.735884800
10126740883600,1368.48,1080.0,3.29856,91.6172,113.904,-537.492,15.9613,40.2005,0.210033,0.645465,0.645465,55.1004,55.1004,1,1486.78,1080.0,3.33214,155.509,112.371,-540.925,11.7585,39.9403,0.156247,0.641988,0.641988,55.1004,55.1004,1,1427.63,1080.0,1,0,2025-03-27 13:35:21.740883600
10126745632700,1368.7,1080.0,3.25617,91.792,113.916,-537.227,15.9613,40.2005,0.210033,0.645465,0.645465,55.0804,55.0804,1,1512.14,1080.0,3.36503,155.712,112.351,-540.764,12.0945,39.9403,0.160646,0.641988,0.641988,55.0804,55.0804,1,1440.42,1080.0,1,0,2025-03-27 13:35:21.745632700
10126750502200,1368.7,1080.0,3.25617,91.792,113.916,-537.227,15.9613,40.2005,0.210033,0.645465,0.645465,55.0804,55.0804,1,1512.14,1080.0,3.36503,155.712,112.351,-540.764,12.0945,39.9403,0.160646,0.641988,0.641988,55.0804,55.0804,1,1440.42,1080.0,1,0,2025-03-27 13:35:21.750502200
10126755386300,1373.77,1080.0,3.32696,91.8815,113.855,-537.244,16.04,41.3326,0.207477,0.660429,0.660429,55.0859,55.0859,1,1514.35,1080.0,3.35852,155.819,112.286,-540.829,12.1144,39.9403,0.160906,0.641988,0.641988,55.0859,55.0859,1,1444.06,1080.0,1,0,2025-03-27 13:35:21.755386300
10126760227100,1373.77,1080.0,3.32696,91.8815,113.855,-537.244,16.04,41.3326,0.207477,0.660429,0.660429,55.0859,55.0859,1,1514.35,1080.0,3.35852,155.819,112.286,-540.829,12.1144,39.9403,0.160906,0.641988,0.641988,55.0859,55.0859,1,1444.06,1080.0,1,0,2025-03-27 13:35:21.760227100
